TABLE_IDENTIFIER;FREQ;REF_SECTOR;COUNTERPART_SECTOR;EXPENDITURE_TYPE;ISC11P_LEVEL;ISC11P_CAT;ISC11P_SUB;STAT_UNIT;INTENSITY
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L2;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L2;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L3;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L3;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L3;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L4;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L4;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L4;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L3_4;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L3_4;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L3_4;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L5;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L6T8;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L5T8;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L5T8;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;L5T8;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;_X;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_GOV;NET_PAY;_T;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L0;C1;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L0;C2;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L0;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L1;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L2;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L2;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L2;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L3;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L3;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L3;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L4;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L4;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L4;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L3_4;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L3_4;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L3_4;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L5;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L6T8;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L5T8;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L5T8;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;L5T8;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;_X;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV_IND;NET_PAY;_T;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L0;C1;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L0;C2;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L0;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L1;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L2;C4;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L2;C5;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L2;_T;_T;EXP;_Z
FIN1;A;S14;INST_PRIV;NET_PAY;L3;C4;_T;EXP;_Z
