TABLE_IDENTIFIER;FREQ;REF_SECTOR;EDU_TYPE;ISC11P_LEVEL;ISC11P_CAT;ISC11P_SUB;GRADE;FIELD;INTENSITY;COUNTRY_ORIGIN;COUNTRY_CITIZENSHIP;SEX;AGE;STAT_UNIT;UNIT_MEASURE
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;MY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;MV;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;MV;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;MV;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;MV;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;MV;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;MV;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;MN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;MN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;MN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;MN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;MN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;MN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;MM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;MM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;MM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;MM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;MM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;MM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;NP;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;NP;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;NP;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;NP;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;NP;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;NP;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;OM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;OM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;OM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;OM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;OM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;OM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;PK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;PK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;PK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;PK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;PK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;PK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;PS;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;PS;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;PS;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;PS;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;PS;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;PS;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;PH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;PH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;PH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;PH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;PH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;PH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;QA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;QA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;QA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;QA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;QA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;QA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;KR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;KR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;KR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;KR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;KR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;KR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;SA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;SA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;SA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;SA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;SA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;SA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;SG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;SG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;SG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;SG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;SG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;SG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;LK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;LK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;LK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;LK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;LK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;LK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;SY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;SY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;SY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;SY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;SY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;SY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;TJ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;TJ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;TJ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;TJ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;TJ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;TJ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;TH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;TH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;TH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;TH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;TH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;TH;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;TL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;TL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;TL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;TL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;TL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;TL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;TR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;TR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;TR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;TR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;TR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;TR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;TM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;TM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;TM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;TM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;TM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;TM;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;AE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;AE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;AE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;AE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;AE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;AE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;UZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;UZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;UZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;UZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;UZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;UZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;VN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;VN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;VN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;VN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;VN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;VN;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;YE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;YE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;YE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;YE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;YE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;YE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;S19;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;S19;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;S19;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;S19;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;S19;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;S19;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;S1;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;S1;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;S1;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;S1;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;S1;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;S1;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;AL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;AL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;AL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;AL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;AL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;AL;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;AD;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;AD;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;AD;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;AD;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;AD;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;AD;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;AT;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;AT;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;AT;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;AT;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;AT;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;AT;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;BY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;BY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;BY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;BY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;BY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;BY;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;BE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;BE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;BE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;BE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;BE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;BE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;BA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;BA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;BA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;BA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;BA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;BA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;BG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;BG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;BG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;BG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;BG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;BG;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;HR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;HR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;HR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;HR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;HR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;HR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;CZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;CZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;CZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;CZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;CZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;CZ;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;DK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;DK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;DK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;DK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;DK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;DK;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;EE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;EE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;EE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;EE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;EE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;EE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;FI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;FI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;FI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;FI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;FI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;FI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;FR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;FR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;FR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;FR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;FR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;FR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;DE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;DE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;DE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;DE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;DE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;DE;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;GI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;GI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;GI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;GI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;GI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;GI;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;GR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;GR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;GR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;GR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;GR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;GR;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;_T;SC4;_T;_T;_T;VA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C4;SC4;_T;_T;_T;VA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L5;C5;SC4;_T;_T;_T;VA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L6;_T;SC5T7;_T;_T;_T;VA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L7;_T;SC6T8;_T;_T;_T;VA;W0;F;_T;GRAD;PER
GRAD7;A;INST_T;_T;L8;_T;SC4;_T;_T;_T;VA;W0;F;_T;GRAD;PER
